StartTime: 2021-03-01 16:55:51.945
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz
0x50	 16:55:55.905	 2021-03-01 16:55:55.680	-0.1636	-0.1489	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.86	-132	-202	-134
0x50	 16:55:55.910	 2021-03-01 16:55:55.685	-0.1636	-0.1489	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.86	-132	-201	-135
0x50	 16:55:55.915	 2021-03-01 16:55:55.690	-0.1641	-0.1484	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.91	-132	-200	-136
0x50	 16:55:55.920	 2021-03-01 16:55:55.695	-0.1641	-0.1484	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2994	35.91	-133	-200	-136
0x50	 16:55:55.925	 2021-03-01 16:55:55.700	-0.1641	-0.1484	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2994	35.91	-133	-200	-136
0x50	 16:55:55.930	 2021-03-01 16:55:55.705	-0.1641	-0.1484	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2994	35.91	-133	-200	-136
0x50	 16:55:55.935	 2021-03-01 16:55:55.710	-0.1641	-0.1489	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2994	35.89	-132	-201	-136
0x50	 16:55:55.969	 2021-03-01 16:55:55.715	-0.1641	-0.1489	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2994	35.89	-132	-201	-136
0x50	 16:55:55.969	 2021-03-01 16:55:55.720	-0.1641	-0.1489	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2939	35.89	-131	-201	-136
0x50	 16:55:55.969	 2021-03-01 16:55:55.725	-0.1641	-0.1489	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2939	35.89	-131	-201	-136
0x50	 16:55:55.970	 2021-03-01 16:55:55.730	-0.1641	-0.1484	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2994	35.86	-131	-202	-136
0x50	 16:55:55.970	 2021-03-01 16:55:55.735	-0.1641	-0.1484	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2939	35.86	-132	-202	-135
0x50	 16:55:55.970	 2021-03-01 16:55:55.740	-0.1641	-0.1484	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2939	35.86	-131	-201	-135
0x50	 16:55:55.971	 2021-03-01 16:55:55.745	-0.1641	-0.1484	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2939	35.86	-131	-201	-136
0x50	 16:55:55.975	 2021-03-01 16:55:55.750	-0.1641	-0.1479	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2939	35.89	-131	-201	-135
0x50	 16:55:55.980	 2021-03-01 16:55:55.755	-0.1641	-0.1479	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2939	35.89	-131	-201	-135
0x50	 16:55:55.985	 2021-03-01 16:55:55.760	-0.1641	-0.1479	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2939	35.89	-130	-201	-135
0x50	 16:55:55.990	 2021-03-01 16:55:55.765	-0.1641	-0.1479	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2939	35.89	-130	-200	-135
0x50	 16:55:55.995	 2021-03-01 16:55:55.770	-0.1636	-0.1494	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2994	35.89	-129	-201	-135
0x50	 16:55:55.999	 2021-03-01 16:55:55.775	-0.1636	-0.1494	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2994	35.89	-129	-201	-135
0x50	 16:55:56.004	 2021-03-01 16:55:55.780	-0.1636	-0.1494	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2994	35.89	-129	-202	-135
0x50	 16:55:56.009	 2021-03-01 16:55:55.785	-0.1636	-0.1494	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2994	35.89	-129	-202	-136
0x50	 16:55:56.014	 2021-03-01 16:55:55.790	-0.1636	-0.1494	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.88	-129	-202	-136
0x50	 16:55:56.019	 2021-03-01 16:55:55.795	-0.1636	-0.1494	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.88	-129	-202	-136
0x50	 16:55:56.024	 2021-03-01 16:55:55.800	-0.1636	-0.1494	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.88	-130	-202	-136
0x50	 16:55:56.029	 2021-03-01 16:55:55.805	-0.1636	-0.1494	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.88	-130	-202	-136
